created_date,city_tier,first_platform_c,first_utm_medium_c,first_utm_source_c,total_leads_droppped,referred_lead,app_complete_flag,assistance_interaction,career_interaction,payment_interaction,social_interaction,syllabus_interaction
2021-10-12 21:19:30,2.0,Level0,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-12 21:46:21,1.0,others,Level6,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 02:10:26,1.0,Level0,others,Level7,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 02:35:48,3.0,others,others,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 02:53:28,3.0,Level3,Level0,Level0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 04:28:05,3.0,others,others,Level16,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 04:44:55,3.0,Level2,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 05:24:39,3.0,Level0,Level4,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 05:30:04,1.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 06:04:14,3.0,Level0,Level11,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 06:07:01,3.0,others,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 06:08:05,2.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 06:22:00,1.0,Level0,Level11,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 06:40:15,2.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 06:51:21,1.0,others,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 07:06:30,1.0,Level2,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 07:10:51,3.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 07:34:07,1.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 07:39:37,1.0,others,others,others,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 07:54:46,1.0,Level3,Level0,Level0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 07:57:16,3.0,Level0,Level2,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 08:46:53,3.0,Level0,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 09:19:37,1.0,others,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 10:00:54,1.0,others,others,Level16,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 10:16:49,1.0,Level0,Level8,Level7,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 10:32:59,1.0,others,Level2,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 11:23:20,1.0,Level3,others,others,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 11:38:13,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 11:52:49,2.0,others,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 11:57:25,3.0,Level0,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 12:13:46,1.0,Level3,Level0,Level0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 12:53:18,1.0,Level0,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 12:55:00,1.0,others,Level0,Level0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 12:55:35,3.0,Level0,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 13:34:50,1.0,Level0,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 13:43:40,1.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 13:58:04,1.0,Level0,Level13,Level2,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 14:00:34,1.0,Level0,Level13,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 14:08:17,3.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 14:27:42,3.0,Level0,Level8,Level7,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 14:30:27,1.0,Level0,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 14:37:34,2.0,others,others,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 14:45:19,1.0,others,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 14:49:50,1.0,Level3,Level0,Level0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 14:58:40,1.0,Level8,Level8,Level7,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 15:01:45,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 15:08:20,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 15:10:45,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 15:11:31,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 15:36:02,3.0,others,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 15:40:23,2.0,Level3,Level0,Level0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 15:48:08,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 16:01:08,1.0,others,Level11,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 16:14:49,1.0,others,Level0,Level0,9.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 16:20:04,1.0,Level0,others,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 16:33:17,2.0,Level3,others,others,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 16:33:31,1.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 16:42:26,1.0,Level0,others,Level2,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 16:51:12,1.0,Level0,Level8,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 16:55:19,1.0,Level3,Level0,Level0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 16:57:57,3.0,Level0,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 17:07:57,2.0,others,others,others,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 17:11:44,1.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 17:33:37,1.0,Level0,Level9,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 17:37:00,2.0,Level3,Level0,Level0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 17:52:32,1.0,Level0,Level2,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 17:55:30,1.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 18:00:48,3.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 18:05:08,1.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 18:13:40,1.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 18:44:29,3.0,Level0,others,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 18:58:14,1.0,others,Level0,Level0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 19:06:43,1.0,Level0,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 19:07:28,1.0,others,Level0,Level0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 19:46:54,1.0,Level0,Level4,Level2,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 19:52:54,3.0,others,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 19:53:09,3.0,others,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-13 19:53:54,1.0,Level0,Level8,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 19:54:14,1.0,Level3,others,others,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-13 20:26:58,2.0,Level0,others,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 00:20:45,3.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 01:27:11,2.0,Level2,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 01:36:20,2.0,Level2,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 01:41:45,1.0,Level0,Level4,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 03:00:16,1.0,Level3,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 04:30:23,3.0,others,Level8,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 04:57:43,1.0,Level0,Level9,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 05:39:21,1.0,others,Level11,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 05:59:19,3.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 06:24:54,1.0,Level0,Level8,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 06:36:00,1.0,Level0,Level9,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 06:39:29,1.0,others,others,Level16,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 06:47:13,2.0,Level0,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 06:54:17,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 06:55:13,3.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 06:57:42,1.0,others,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 07:08:17,3.0,Level3,Level0,others,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 07:22:34,3.0,Level2,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 07:43:03,3.0,Level0,Level13,Level2,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 08:00:23,2.0,others,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 08:28:24,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 08:40:49,1.0,others,Level8,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 08:42:26,3.0,others,Level0,Level0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 09:14:15,1.0,others,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 09:31:32,1.0,Level0,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 09:36:32,1.0,Level2,Level2,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 09:53:42,3.0,Level3,Level0,Level0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 10:04:10,2.0,Level0,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 10:21:55,2.0,Level3,Level0,Level0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 10:25:24,1.0,Level0,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 10:35:10,1.0,others,others,others,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 10:48:45,1.0,Level0,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 11:41:54,3.0,Level0,Level4,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 11:59:16,1.0,others,others,Level0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 12:23:28,3.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 12:29:54,1.0,Level0,Level13,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 12:57:05,2.0,others,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 13:12:29,2.0,Level2,others,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 13:34:56,1.0,others,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 13:37:12,1.0,Level3,Level0,Level0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 13:41:21,3.0,others,others,Level16,3.0,1.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 13:52:27,1.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 14:21:02,1.0,others,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 14:36:02,1.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 14:37:39,1.0,Level3,Level0,Level0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 14:48:39,1.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 14:55:09,3.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 14:58:57,3.0,Level1,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:04:39,3.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:06:14,1.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:08:35,3.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:10:13,1.0,others,Level8,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:12:15,2.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:15:35,1.0,Level3,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:19:48,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:31:08,3.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:33:50,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:34:53,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:36:08,1.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:37:48,3.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:38:24,1.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:39:29,3.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:39:48,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:40:20,1.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:41:18,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:46:58,2.0,others,Level8,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:48:09,1.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:53:00,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:53:43,1.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:56:28,1.0,others,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 15:58:49,1.0,Level0,Level8,Level7,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 16:02:15,1.0,Level7,others,Level6,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 16:02:48,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 16:55:49,1.0,Level2,others,Level2,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 17:30:51,3.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 17:35:56,1.0,Level0,others,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 19:06:06,1.0,Level0,Level8,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 19:08:07,1.0,Level0,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-14 20:04:58,1.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 21:13:48,3.0,Level0,Level4,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 22:04:32,1.0,Level3,others,others,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-14 23:44:41,2.0,Level0,Level8,Level7,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 00:34:17,1.0,Level0,Level4,Level2,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 01:08:09,1.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 02:49:49,3.0,Level0,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 03:13:38,1.0,Level0,Level9,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 03:35:46,3.0,Level2,Level2,Level2,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 03:54:39,1.0,Level0,Level4,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 04:04:21,3.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 04:29:30,2.0,others,others,Level16,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 04:43:32,3.0,Level2,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 04:43:57,1.0,Level3,others,others,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 05:05:11,1.0,others,Level11,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 05:32:00,2.0,Level0,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 05:37:25,1.0,Level3,others,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 06:01:12,1.0,Level0,Level4,Level2,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 06:10:58,3.0,Level0,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 06:17:18,3.0,Level0,Level0,Level0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 06:37:51,1.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 06:46:58,1.0,others,Level0,Level0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 07:36:03,1.0,Level0,Level8,Level7,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 07:43:39,1.0,Level0,Level4,Level2,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 07:57:53,1.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 07:58:02,2.0,Level3,Level0,Level0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 08:00:30,3.0,Level0,Level9,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 08:34:44,3.0,Level0,Level8,Level7,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 09:10:28,3.0,Level0,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 09:33:25,1.0,Level2,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 09:45:14,1.0,others,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 09:48:08,1.0,Level3,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 09:52:44,1.0,Level0,others,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 09:57:41,2.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 10:00:55,2.0,Level0,Level4,Level2,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 10:18:25,1.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 10:52:01,3.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 10:55:29,1.0,others,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 11:30:57,2.0,others,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 11:44:15,3.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 12:05:45,2.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 12:07:29,3.0,Level0,Level9,Level2,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 12:12:44,2.0,Level2,Level8,Level7,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 12:34:39,3.0,Level0,others,others,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 12:49:30,3.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 13:09:52,3.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 13:22:07,1.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 13:41:26,1.0,others,others,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 13:48:01,3.0,Level0,Level6,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 13:51:17,3.0,Level1,others,others,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 14:17:37,3.0,Level0,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 14:19:27,1.0,Level2,Level2,Level2,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 14:19:47,1.0,others,others,others,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 14:21:32,3.0,Level1,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 14:32:07,3.0,Level3,Level0,Level0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:00:22,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:02:32,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:13:28,1.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:24:10,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:25:12,2.0,Level0,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:31:14,3.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:36:23,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:39:18,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:41:39,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:48:58,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:50:55,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 15:57:53,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 16:09:10,1.0,Level1,Level15,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 16:29:13,1.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 16:30:53,1.0,Level7,others,Level6,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 16:32:20,1.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 17:00:14,3.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 17:06:24,1.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 17:21:29,3.0,others,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-15 17:58:27,2.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 18:07:50,1.0,Level0,Level11,others,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 18:31:17,1.0,Level0,others,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-15 18:40:16,2.0,Level3,Level0,Level0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-16 00:28:11,3.0,Level0,Level8,Level7,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-16 01:49:07,3.0,Level3,Level0,Level0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0
2021-10-16 02:05:48,1.0,others,others,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-16 03:15:57,3.0,Level3,Level0,Level0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-16 03:16:34,1.0,Level0,others,others,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-16 03:18:09,2.0,Level0,others,others,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2021-10-16 03:23:47,1.0,Level3,Level0,Level0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0
